barcode,Centroid,nReads
H6,85a919a6-0cb5-415f-b36b-738518f05269,1
H6,85fbc7e4-9b97-447f-b7c7-5e1ab71c9aab,1
H6,85fccef6-fb84-4c17-bb1f-5b28e445ec1d,1
H6,86678fd1-ee57-4f29-9e04-9a7a096450b1,7
H6,86a56169-ffa2-46f1-90e5-2fed847a33cb,1
H6,86e459bf-f4ce-42fe-94aa-14c6656a1e51,7
H6,871c0a07-eb03-42ec-99c6-6fb3aa63e9da,1
H6,872adbac-fc9c-4d37-8249-7b14fea6bb2b,6
H6,87306cf9-b389-478e-b62c-f5c39860a6af,2
H6,873e6c4f-696e-44d1-8ff6-69199f12da34,2
H6,87634414-fe1d-44de-88cf-9f295285c014,2
H6,8766fce9-5e03-4e4b-a5f9-0badb7ebaaaa,3
H6,879933b8-93e0-4001-a801-ef726e5d00a7,22
H6,87d4e446-d8bf-4598-9ff0-afb976af7a8c,12
H6,87e3e08a-cbcf-4a01-bbc6-9e61f074a252,124
H6,881af2df-c3b8-43d0-97ff-eff56632e876,2
H6,881bf783-4f10-4e1a-8f8a-5019b559337d,1
H6,8891ca14-6665-431f-a4c7-4cfb6882a1fe,26
H6,889e4477-fbe4-464d-8cd4-44e343be16a7,8
H6,889fb604-40ed-40ca-9130-420f2ea1d362,17
H6,88c7d838-2902-4f0c-96ed-4820a3763f60,9
H6,88ec64cb-f833-4a69-bb47-f3b1406a324b,5
H6,88f7bf34-ee4f-4f87-870a-ab5f46a090a2,128
H6,8920c709-51b2-4d20-8b8d-4cbb510b0384,1
H6,8924e6a3-689d-4b66-ae5d-8991af514263,4
H6,89287239-85e3-497f-8be2-c34a2505ac0d,1
H6,892a059f-7cdc-42a3-a564-c17db42f1c07,1
H6,892d02fe-3857-4f10-af3c-46d97a0a3820,1
H6,892ec224-79c9-45a0-853b-ebbc5eaeaa40,6
H6,8938b56a-c348-4f5f-859a-0885f20cef94,10
H6,8938d4c6-a8cc-4a0b-9a02-58e4a6656d5e,10
H6,89466d11-eb28-47e2-b08b-1bf7d4c2b365,14
H6,8956445c-d7f6-4432-a96e-b7ac7f38ff2c,1
H6,899bc814-8671-4907-a33b-c0446e59a0b0,3
H6,89ab9b0b-87b9-4b84-9cb9-3c29c8c403a8,180
H6,89b91daa-9484-48da-9e84-d1d31b32de42,1
H6,89d1c9ad-6f54-4328-b89b-89b04c80e364,1
H6,8a046045-bb8d-4f4a-b1de-8e2ae5512252,1
H6,8a3d29c7-ffe8-4d49-a477-f86c5336bd76,1
H6,8a3e5147-9445-4c5c-821e-089da920d22d,3
H6,8a43f63c-4a0c-4a65-8216-7b7b4ff89202,3
H6,8a64fb5f-1f8b-4a9f-a903-b518bb604474,8
H6,8a8ef407-f867-405a-8a17-4c4f5a9884ff,43
H6,8af7d239-4855-4980-b572-807b1b6a3fb8,10
H6,8b26f185-0fa3-49db-a82f-a23a58591f85,1
H6,8b2a93ff-cc28-40ef-b115-518869a41694,1
H6,8b31ffa5-0e8f-47f0-b82c-0466d480ce9a,1
H6,8b4ded65-d812-46f5-b247-09bc3a8df08a,1
H6,8b90845e-d865-4460-8cf6-901c0fede4d1,1
H6,8b9e8a75-3630-4e58-957d-ff236b6932a9,2
H6,8c4068be-478d-4830-9306-d964d9db01af,11
H6,8c720a93-ad0e-416e-aa61-0f6e2e79af13,22
H6,8c886ecd-359c-4eb7-bc66-c1b3c30a980a,14
H6,8cd0651c-54fe-48a0-b091-cd0ae386ecdd,4
H6,8cd76092-da43-4ba0-a0e4-39c5488b29db,3
H6,8d480733-982b-4e1f-a4b4-31cf942ee33e,14
H6,8d4f82b4-3391-4b46-b90b-6d38617e9411,1
H6,8d630542-ff55-47ac-b9d5-9fecf8ffa8b1,1
H6,8d77c503-9ed5-476b-b3db-47d744e07444,1
H6,8d86fb5c-6389-4292-9e2d-447dd5f7d62e,1
H6,8dd1c018-e87d-4c48-9370-51de85ae8708,5
H6,8dd9a2f2-f8bd-4fb1-b134-71ea30a51f41,2
H6,8deee4a9-c0fe-426b-a56b-fac53abb73d2,3
H6,8e1158d8-7717-4fab-9386-31bc2db48937,11
H6,8e13fddc-3c50-4ec2-b28e-a99d4a82a7e9,14
H6,8e4d687d-4ab4-46ea-a8ef-6f91ba989b20,5
H6,8e81d774-a2f5-484b-9b26-2aaea6005ea6,1
H6,8eb9c154-c7e6-413b-a6fc-8b8969856130,3
H6,8ef62eec-f104-4389-9de5-62b3ff94f19f,1
H6,8f0780ea-c001-4e04-894e-da1f5a7e213f,2
H6,8f14db5f-7a6b-4660-8184-28121365633e,4
H6,8f1ec16e-2e9f-4ffb-ac3f-22e682c07d67,68
H6,8f2861af-ecb4-476e-b22a-f789645662e9,1
H6,8f41fb79-bfbc-4510-8422-0888a15cf207,1
H6,8f703dbd-bbad-4be6-8489-356be3119d9a,1
H6,8f99e5d2-c233-42bc-9773-d487c8978c0c,2
H6,8fb28028-1063-40ca-b678-232db064b7fe,1
H6,8fb938aa-4def-483f-a4fb-6fa8b553326b,1
H6,907b4a96-99a1-43d7-829b-e2185bb60fa0,1
H6,908ad4b0-c160-4d6f-88ee-a46f6b0e712e,1
H6,9092c32e-82b8-4868-b195-73965b8f3470,6
H6,90a94e3a-0d3d-4efe-a21e-566988fa467a,1
H6,90ca73cd-c10e-4a45-bab4-4d5d923c27b2,7
H6,911e84be-a930-4757-82c3-db597179aa27,2
H6,9148f4c0-f57a-4157-9122-915f62d3f641,86
H6,914fdad6-62e1-4793-a539-33aa2d12b884,7
H6,9158cdc7-45c0-48c8-ba1e-c781f294bd8e,50
H6,916c66fe-d3f1-4f46-b60e-b0fb7e9de26b,3
H6,917ebfea-5715-4567-ab89-a55dc92baac9,15
H6,91a1e737-ff7a-4b5d-9328-7ab104908152,1
H6,91ae16bc-9714-46bc-a459-b6e3ceb4bdd2,1
H6,91b0dfe0-f5a7-4e48-bc8f-52778701c21d,1
H6,925125cc-456c-4f4c-b7d2-f7bc747cb69d,1
H6,92b6a2d0-884b-48ff-a66b-49cbd3df38fe,7
H6,92ba1d48-be1d-45b8-98a5-8569e74afa3d,1
H6,92f048e8-2f91-410f-b2b4-fd35974ea693,1
H6,935893d9-0031-498f-bcd6-a634d3947082,2
H6,93709450-43b4-41b2-9d7c-dd2e7a87f5b9,2
H6,9390939f-7d18-4723-8376-8dd3a5507b66,26
H6,9396af3e-ef4e-4e21-9eca-0ff4e9af2a07,1
H6,93a33661-2467-4e9d-beaf-02aff9756534,1
H6,93dc1d2d-ebc0-40b1-8f66-e055f5678116,5
H6,9466cd31-4100-4c27-8d38-2dffdc894ea8,2140
H6,946c4420-ea81-45dd-be05-e4049ef9d50c,20
H6,94d90c67-7833-4682-91d0-479ed15611c7,2
H6,95065a1a-1f7b-4151-bb98-bb583b21ae05,1
H6,956b8566-733e-4db0-9786-e095cc7510d6,2
H6,9599280c-e54c-48ec-854b-a0d498354804,70
H6,95c4fdc1-738d-47e2-9932-d5bae713c1a0,74
H6,95c68474-290e-4eb5-ae6e-07a225a5ab32,1
H6,95d7cbc6-ec3a-439e-bff8-cdf174e93b0e,6
H6,95e20e6a-e0f4-4bd2-91cd-4f2af127ff0e,61
H6,95ffe5dd-d917-4799-b4c4-3851e9d16669,50
H6,9612b2b3-57d2-479b-8e03-8c61aa6c65c8,2
H6,9637a7e9-0951-4935-b63d-f476e7150bcc,44
H6,96464631-bb21-40f4-9e6d-ded71e43b2b5,24
H6,96e2966d-fa55-468d-9e6b-03629d5391b1,1
H6,96ee0e93-69b4-4276-84d0-8fc268838b0e,19
H6,973fdd94-3b55-4582-ba0c-801427514114,1
H6,974a525e-b332-4553-a467-96a7feae32a5,5
H6,97d43ee1-163a-44ad-acf8-014f2ed1180d,3
H6,97daea80-0cda-42e0-84e1-4e7714ad722b,1
H6,97e2d09a-31c8-4877-a8c2-f9f3c864f2ef,1
H6,982212d7-0840-4dea-9cea-b2f63ec4baca,95
H6,985ac0ca-702b-4cc7-97f8-17b9c3fc5845,1
H6,9870856b-c988-4619-b06a-ca80919f3b85,1
H6,98825244-c6b0-4f49-a522-0dbdee4759a7,1
H6,98affd69-8ef2-4f77-9f7e-05b8de725291,1
H6,98f57cb0-bc04-4e0a-b12b-ad62b64fa751,2
H6,9955a54b-9ee5-41e0-a3bd-dd6479ce12f4,7
H6,997993da-558c-46c1-a27c-9fd228f220fb,15
H6,997d6a0d-5d6c-4940-a632-8fcd9360b309,1
H6,9980f430-c64c-404b-ad47-13bb3af2eac2,2
H6,99bd7d3b-89f9-41c0-ba27-bdc06a3c2299,5
H6,9a1caf3e-5795-462f-a4b1-2f4481606530,16
H6,9a3cdec1-7d18-40a7-bb16-c6a761939545,1
H6,9a4c2da3-0607-483a-9fe8-4e00acfb3dd5,3
H6,9a79419f-f3b0-42fb-a327-87ca6ada4b4c,114
H6,9a8bae1e-c05f-494b-8d7d-89bf7acbf2fa,5
H6,9aa853fe-6865-46f9-943f-a57bddfa1697,103
H6,9abe9f7f-a5e3-4b76-8f64-136a2de48db9,1
H6,9af728d9-bf16-450e-8aca-6dbac0503b81,1
H6,9b0a2ad5-dc24-40ac-8fa9-60bf647c2776,29
H6,9b20a00b-0b6c-4859-842c-a584e11e57a6,9
H6,9b2981f1-6905-417a-b55f-eb62102e9ed0,6
H6,9b49c205-fb19-4d99-8c60-7174af98cb07,3
H6,9b675128-4d11-44b9-a2e1-56f556c49565,15
H6,9bb8e697-19af-4de9-8a14-e352a7a6a625,1
H6,9c1010ad-a3d2-4556-b9b6-86f36820b9a4,1
H6,9c59c7d2-3084-4d55-b98b-e4d37c698ec3,27
H6,9c80144e-353b-4973-a5d1-5fcd7846635f,1
H6,9caac9dc-71b6-4c94-83da-5c3946deb954,1
H6,9cb39401-56b3-4651-9a92-c9f2874d28ac,54
H6,9cd73683-1e68-4812-80cb-9ce7112e7c62,2
H6,9ceb356e-b5bb-41ac-a77e-bdbec0d3d169,1
H6,9d458475-4c24-4fc8-b337-134116c1ab06,2
H6,9d58c587-6c95-48ec-b040-de6375591249,1
H6,9d757fa7-3570-4762-b845-199387dbbf30,23
H6,9daead84-6ef3-417b-adb9-d94e43066045,3
H6,9daee41c-e4f3-4cea-bbb8-0a1317b2ff47,5
H6,9dc19900-6036-4960-a4cf-c0cfaec0fd6f,3
H6,9df07373-9a5c-461e-8d5d-cb84d21fe9e6,239
H6,9e3ec9ac-44b7-4639-b060-bab913b2eec8,2
H6,9ec60938-1145-4ed0-9442-b87067a2d498,6
H6,9ec6b372-2f57-4304-bf36-0edf23455727,10
H6,9ef18ebc-0463-422e-863b-b1549c316cad,23
H6,9f024bc7-8c77-4870-92e1-e7836ce8158f,1
H6,9f0b33d6-cd19-4142-95de-74a6715aa13c,8
H6,9f0d14a5-355c-4526-8eec-789f4de6f2e3,10
H6,9f1d5783-0c63-45c0-89d7-d475014d326f,7
H6,9f55b946-467a-413a-8b53-4c42564bc194,3
H6,9f72d69d-e099-47b6-83a3-e98310e5c803,18
H6,9f7b9f2b-03d7-4f6c-bd8d-67e6faca4698,1
H6,9f8512e0-800f-4b0d-aeed-221f4cf9c3e2,2
H6,9f9a07c0-11f2-4a3a-9938-539bdc52b5dd,1
H6,9fae6968-603f-4210-9238-a9714313131c,1
H6,9fb65b32-e6a5-46b9-9a23-bc1aaa7a8d7d,1
H6,9fbf15da-5f25-4f3e-b19b-3b04431c530a,1
H6,9fcac18a-60fa-4f00-bb4d-fb871a5b2532,9
H6,9fd35c37-1982-49c9-a91b-0ea1832058ed,1
H6,a01b1880-9b0b-4bb3-a792-59656e16a7d1,1
H6,a035f29c-b475-4b3a-84f7-e812c4aaa1a6,1
H6,a05151ff-eb5f-44f2-9761-ad0bbba434f1,3
H6,a085736f-6d29-4084-82c1-f2870274b590,2
H6,a097c78a-c711-4d5c-aab0-0c022493e88d,2
H6,a10d1ba0-75f4-4111-b386-af40a76b700e,22
H6,a138a653-599c-4548-8ae7-785d77f75ded,1
H6,a13d3fad-87e6-4cda-838f-2e7ce4c5c001,8
H6,a16abc3c-cb07-4a71-b3f1-de9629a6a96f,1
H6,a1a5c56b-c0a6-4e08-b88d-4e3f2c4bd795,37
H6,a1b16ae3-109f-4f29-ba59-28742b62e4e2,4
H6,a23859c9-0dbe-4fad-b900-6e57dbe1c564,4
H6,a24c61cd-d5a2-4123-a0f7-769968bc38dd,212
H6,a25bd62d-dc76-48a6-b54c-ccc79b3d42b0,5
H6,a26dabfc-076b-42e7-9ec3-6e03103f8aeb,2
H6,a2792abb-d1ca-40a4-a24f-41829cbf90ec,262
H6,a2d8ef81-3104-488e-92b7-cc54e234608a,1
H6,a2f12814-619c-4ba6-9ff3-c2e65f25fd17,4
H6,a2fd267e-5529-4d98-84b0-e74ac70b5a7a,2
H6,a31dd57f-f5ce-4b9e-9949-38e6df3c1bdb,1
H6,a31efae5-218b-4067-889c-d6312e7f037c,2
H6,a37a1ae3-82d1-41bd-b5a7-b5c2309dee08,4
H6,a3cbdb4e-9075-4dba-b884-7f00db96dad6,16
H6,a3f3480b-8c16-4272-8518-533de13a40dd,3
H6,a4063ac8-02a9-48c3-9f16-3342873024f5,2
H6,a4367242-b354-47ad-92bc-6f8f39d2c4eb,1
H6,a47673ce-41d1-40d6-a12c-967db66de8cb,1
H6,a481bfea-2af7-4d59-ab35-e4496fc9e695,1
H6,a4882902-d91d-4e59-8a0c-954f504a9596,1
H6,a48f0218-1b9f-41ff-9798-fcd0b233c063,1
H6,a4a8279b-aa1b-45c0-87fa-adad149dc970,3
H6,a4bbb0cd-2d8c-40fa-b486-f30e12d9b5e2,1
H6,a5305b76-e6c0-4151-b0c8-569f51973ca5,1
H6,a56eac38-ed02-4449-8f36-2c34675be67d,1
H6,a595809b-29a9-4fd4-9763-4e2f541c9198,1
H6,a59778b8-e73d-4953-a390-f0d840693be9,1
H6,a5a6d4f8-9b69-4719-84df-8ee49488b0c9,92
H6,a5af4206-a6b5-459c-a0e5-543803d1ccbc,14
H6,a5bb781f-10a5-4be0-89af-7ffc9287a900,28
H6,a5c94194-fe14-411c-b082-f71871981abb,10
H6,a5fc01ef-60fd-4c62-904f-398c6d02f4c5,2
H6,a600e885-c236-4755-ad93-2df487b1bc7e,3
H6,a66b0f6f-81ee-42b3-96af-e84f65f2b2cb,1
H6,a66d83c2-5d94-4976-bf28-b4e802b7efea,1
H6,a6ab0031-44ff-40ce-a3d8-8bbb23d30145,2
H6,a6efcef1-753f-4115-b203-21f805d14c09,4
H6,a739db39-da93-4392-9bb2-821e205a755e,2
H6,a7594da4-8006-4518-930d-023dcf06bf3e,1
H6,a88b6f43-b5b2-404c-aa3f-1a94f2278fd0,77
H6,a8de48e6-15c8-482e-ae06-3a30e7321386,2
H6,a98b2f99-77aa-4d4a-89d4-4e9bfc7ceceb,32
H6,aa0a8bf1-8b3d-4203-ae11-f4bb49a6b38e,11
H6,aa1e9c2e-4ccd-42e2-bfaf-b760009a24c4,1
H6,aa352f0b-bd0c-4d74-bfb3-776809b0d776,12
H6,aa9d662d-1e99-4241-9cad-a530a55ceda7,1
H6,aacd7adc-1a31-40d2-bae5-a0b2df9037ec,1
H6,aaef6de1-12db-435a-bce9-e769c9685610,4
H6,ab1561ea-e0eb-41c4-8709-2cd120315b00,1
H6,ab175507-2410-44bf-8d16-e5c566569bee,2
H6,ab4855d1-3e77-4c16-95ef-4764e45193da,1
H6,ab764f9c-bc47-4e62-ab0e-92fdd5cf031b,2
H6,ab7774a0-59ba-4fc9-8011-75bc2cdebc79,1
H6,abcb2ad6-b7c9-4865-9a37-75f3421b1e0d,3
H6,abf1b485-ca35-4515-b264-82410df69d1f,2
H6,ac2209de-4b55-48ec-a980-2230c37b197a,3
H6,acc0b6fd-9537-4783-97ab-049f06f7d21a,1
H6,ad00a6c3-0c8d-4ae6-9264-5c73becebbc9,1
H6,ad03f693-668b-444d-998e-a6b1557096f0,3
H6,ad38054e-9ebb-424e-bf17-ae0b0ef5080a,8
H6,ad3aadf7-4f92-4741-9269-09ce9bf2ce61,1
H6,ad3dbc28-8da8-4f6f-a01e-58973d225e97,1
H6,ad624306-1069-4130-846b-863b0a3fcb73,14
H6,ad689bb0-0d0a-43da-a7b4-70473a71fa77,8
H6,ad6aba13-e075-4fa7-8f58-3424abe7df7b,2
H6,ad82febd-84b5-431f-8c4c-15cb8fada7a2,1
H6,ad9fa4f4-df6c-41f9-a9a4-50bd6a2d9953,26
H6,adc15931-df7f-4653-a19c-b2dc2a795e99,1
H6,adc9872f-762c-43db-bebc-eb4d013978be,4
H6,add5fe60-54cd-4a20-b73f-4d8511488ed2,6
H6,ae0992a7-93c1-429c-bbc6-f1ad568bb296,1
H6,ae3912a2-488e-44d2-be2c-e818fe96d57f,1
H6,ae61643f-24af-42ae-853b-3f31dfb3330a,10
H6,ae67eb1c-1685-4fa2-b209-1e9fef9f5f54,1
H6,ae6a412d-2e62-4652-a44e-0bcb8bc970ba,1
H6,ae854a33-9ced-46cd-9156-7aad16c27fb3,1
H6,ae8a6e11-f821-49ea-844a-82ff243e8051,1
H6,af0ae237-170f-4515-8458-ec06009727da,17
H6,af1cdf40-97f3-4643-b15b-70bd0cd003ce,1
H6,afe86f07-0fdd-4021-a1f0-c68f03df694d,7
H6,b03a53c3-a53d-47fd-afbd-d3d109f73072,2
H6,b07eb8e6-0c81-4f41-a0e9-6e75d668248d,1
H6,b0c59d09-4b41-4982-9437-ca8789023b20,15
H6,b0e75968-4391-4a76-b745-4dff0862ed26,8
H6,b0f560fa-da0d-4e4c-b406-e078ad6da482,52
H6,b0fc3194-e3b2-42d1-9001-2e5ecaa56001,10
H6,b0fdaac2-466b-4b8b-9e1d-6869ca7cb86a,24
H6,b1175a76-13a5-4469-8757-169c7c86e777,5
H6,b16054e9-a90b-47c3-a3a3-e6085bae3f9c,1
H6,b1658a5b-2d95-4550-8285-8fd1d2e4e097,2
H6,b17102b7-4826-4c64-b7ce-807051c53064,2
H6,b1a2d559-efcf-47e6-bca0-1e5289436bb9,1
H6,b1ba28b5-5777-4280-aab7-ecbf2d3094f5,20
H6,b1d75672-5d2a-4f2e-ab1c-143a40adb8e6,1
H6,b1e67cfc-728c-4a15-975a-82d234eb9676,9
H6,b20367cd-dd8f-4cc3-b4d5-7391c529ff03,40
H6,b209c1c6-91a0-4b72-9f2a-6a30f0b4ef94,15
H6,b20dc37f-24d1-45b4-af3c-711883fca519,4
H6,b2428eb4-fef8-48e3-8006-a17411284575,3
H6,b25acd3b-c4aa-4da6-8525-8afa7528188f,21
H6,b25c7ba8-b2f2-450c-a9b1-646d9748ec49,3
H6,b2912ec1-c7db-47b3-841b-f9ceaf9d9c36,2
H6,b29f5c06-27b4-4de5-bfe4-8ac35bf7d370,2
H6,b2aa1f73-99e5-4ed0-98c8-ad59360b519f,1
H6,b2b1baff-7d34-4e9b-b70c-8cc5b9448830,2
H6,b2bcfd50-5f63-4b60-bed4-f5d528809870,2
H6,b2dad8da-3059-42c1-9f65-03674f15100d,2
H6,b31f956b-d3e5-49c5-a149-81cc5bab0cfa,1
H6,b35b528d-c451-4f6b-a273-6e179f336742,11
H6,b386dd21-e44f-4dba-baa7-94ec030959fb,1
H6,b39f8272-d73d-43cb-8a80-5667c3f41c20,1
H6,b3b127b7-68e2-43e1-8a58-f2c1996dfcd0,3
H6,b3d75e43-2f31-4138-8ac3-b707c461a232,1
H6,b4150a53-d692-479d-8cd4-b06680129764,4
H6,b425cbd8-25fb-42f6-a227-2ecf761bcf59,1
H6,b43de9d5-a89c-4c0d-b59e-2923df97206d,2
H6,b44552e1-aa50-494a-94e7-e09b00cecb89,37
H6,b459921d-3da1-48ce-bfef-1a33c7235d82,1
H6,b464a5ce-5c5c-46d5-90b8-829ae718a555,1
H6,b48d94fb-5266-40f8-a619-3529e31e07e4,2
H6,b491f345-7c8e-40d2-be7a-7ac148f9be66,10
H6,b4f16ab9-3bda-4f47-82c2-7917cbbb1620,2
H6,b5265ec6-2d80-4005-af99-b134b72d87ed,1
H6,b53a97a5-0bd7-4d12-9a58-d2ead0a1dbb8,3
H6,b574dc25-38db-40f1-98ca-d5d19604de4c,7
H6,b584c928-61e9-46d3-8015-122bf8f5c400,2
H6,b5bbc77b-7df3-4140-8eff-a37137e609e4,35
H6,b607c255-64be-4ce5-98b4-0881b5971b19,1
H6,b631bef6-aa1e-4dc5-b768-c129bab2afbe,2
H6,b6606c57-1053-4a34-871a-abe515c23d77,8
H6,b662fe5a-3c03-435d-8f7f-29e73d0c05e0,2
H6,b6b96fc8-2c28-422c-a113-adcf26300830,2
H6,b6cbf0c2-d639-44b0-a89d-cd0de671ef1e,3
H6,b6d629c3-8407-4fe0-88bf-b71d140db2ab,6
H6,b6e3e0bb-1f63-439c-b150-2da5cc1b31de,17
H6,b6fc307d-cd64-4214-8c0a-6bf1404109a6,6
H6,b6fe73ed-f563-4213-9706-0cefa067b9e5,1
H6,b7012388-b2b8-465f-8394-84280ba79cda,1
H6,b709dfe5-6841-4918-9219-d6dfb9163d3a,1
H6,b7271032-6013-4f1a-a7f4-9a79fa8d6899,1
H6,b7362647-bd7f-4667-b3f9-4302d2b07e52,1
H6,b73af7e9-3eda-463a-a2b5-aa4f29689e5a,2
H6,b7583bdb-3b5f-4e7b-818c-2bb1f1f59eea,5
H6,b765533a-34d5-4919-8de7-aadd305ee0af,6
H6,b7a0066c-d856-4c44-90bf-1cf57cbbb262,26
H6,b7c15564-568f-4570-a846-e5922d82ae0d,1
H6,b7cec533-f035-4f3b-8201-755776060735,1
H6,b7d48519-56df-45e7-b372-fc4e3e823426,5
H6,b7f99d11-30d4-4df0-8b56-297b8b73e6bb,1
H6,b8417c65-f43c-49a8-9275-616b5b0ebb7f,70
H6,b84a82fd-102d-4f9f-bb55-bff1419c9feb,46
H6,b8639ab2-23bf-4a00-9306-498584e66f3e,2
H6,b864370e-91e8-4b03-84a7-c3ccf59bca69,9
H6,b8763e4b-11e4-4f0a-a0b2-6b4344205539,1
H6,b8ef1d0c-6b67-48d8-8726-163694ade5b1,13
H6,b92ab96c-d27f-4b92-9b13-fa7bb6510fff,1
H6,b94364e9-1c77-4a9d-a33e-91ed42a326f1,1
H6,b9733145-2dd3-4071-8e50-7291a96aa4a1,2
H6,b996506e-0289-4517-9baf-1fbfe6fa1526,2
H6,b9f46177-18dc-47b1-a82a-30638409919c,1
H6,b9fdf8f5-754b-471e-9d57-9b18dc611ee6,1
H6,ba1f5062-c4f0-45fd-bfa6-a062269cd8c2,1
H6,ba243e5f-29a2-4ac4-93e0-0a141baf7f0b,12
H6,ba39170d-4159-4f3f-b2e2-4edd8adaa46a,2
H6,ba6b5386-c91a-4e1c-9bb2-7da63258b1a6,1
H6,ba718e89-a0f0-4fb5-80b8-500ecf7cc363,1
H6,ba821041-009b-4368-a489-25e66ff7c820,1
H6,babf473c-0eb7-4223-8ec8-3163b16cabd6,6
H6,babfe575-b160-443f-8c5e-eafdc84161b2,3
H6,bb488355-b01a-4a89-9ed8-50c49e17b73a,2
H6,bbd276ee-72dc-444f-b39f-3cc7c77e5266,2
H6,bbec48bf-7685-46e0-a173-1863d371dfdf,1
H6,bc1a23d2-9ad8-440f-b95d-e71bb421a6c5,2
H6,bc22f78e-69d5-47a2-99e6-3100ec3f3879,37
H6,bc308d5d-3eba-4f5f-a0da-a035b0ab02fe,1
H6,bc4b3395-f4c3-47dc-bd60-0d897ca00354,6
H6,bc883a62-5bd1-41f3-8371-e331cf781614,2
H6,bc9f7092-daf4-4ae4-a818-3658e4a1c2ff,87
H6,bcc3bc7f-18e5-48d3-96e8-2634f91b14d7,3
H6,bd048063-edaa-4444-8563-04e1c7dca8b8,1
H6,bd1037c5-73bf-4250-ac0c-cb42e55858ac,19
H6,bd228342-e835-4df6-8185-d829b08f8e48,2
H6,bd48a1e3-1eb0-4562-9f53-b039873637d2,5
H6,bd546155-9314-4b03-b531-57c4d0f09173,3
H6,bd588be1-94e0-433f-b3aa-e0e799754f1d,1
H6,bdbe30ee-3664-4ada-97d1-5fb7df2bacdd,1
H6,bdc531c8-30d3-467e-a36e-0dacc199fced,1
H6,bdd8ce71-0dcb-4f6a-b7e8-cc5d41db9772,1
H6,be0bdafb-4163-4b2a-a5bb-c64b5af2a7ca,3
H6,be23d73c-93eb-4f47-83b4-a801bb96ad23,3
H6,be62302e-79d1-40a8-8b72-7a71282b949a,2
H6,be757a00-f492-4ad8-8cfd-5500247b6314,72
H6,be76792c-a961-4e2d-a9df-31f0d74f74b8,1
H6,be80c462-95ec-4509-a8c0-563ff93d9df2,12
H6,beab7c1d-68d5-4a46-9d95-ac984dc42df0,26
H6,beb8a061-8630-4f3f-8fca-bfe7c81fd4a9,2
H6,befb3d3b-ab77-4460-824e-9d9c30ad09f9,4
H6,bf4ec4b9-98e7-4d22-9c58-b1a434f810c5,1
H6,bf567c7d-d823-48cb-a3db-b5794de90f24,1
H6,bf6a8b2d-2511-4834-8eed-eb3622cebca9,25
H6,bf9446c0-49fc-47cb-bb14-8c5f21ad42d4,6
H6,bf951e33-c310-4e91-97c7-83429fc74e4c,10
H6,bfcb2307-8730-4cba-a9ca-0f4aa08d51e3,3
H6,bfd7d716-02ab-462b-b800-884368dfb6dc,1
H6,c00e237d-464f-4e03-8ff8-b3bbc6f3be6f,11
H6,c04a2cda-f3b6-48b3-9b26-132aca37bd05,1
H6,c0cacae7-3322-495c-867c-0931666affe1,2
H6,c0f46b3f-7154-4e3e-be77-729f8bf577cb,7
H6,c106ff40-00d9-49c2-939c-d804065099b2,2
H6,c14ccff6-f532-48dc-a23c-e8efefff4815,113
H6,c15c08eb-dea8-4dad-bb0a-75ec96e7231d,9
H6,c15f1572-fcd8-4c7b-b030-d4fe80bb2d6f,3
H6,c1621c03-61e8-44c7-a3e2-91d1fcd16b1a,7
H6,c1bfeb08-bcf1-4a83-b6c0-107077099826,1
H6,c1e5d22b-563d-45de-8458-927125933c8e,2
H6,c2438be8-0a98-46ed-9afe-adeb35819904,1
H6,c2754ce6-2494-4025-9973-503b331d834b,1
H6,c27a3584-dc09-4b86-b615-02f4da6a3288,6
H6,c293eac8-712d-4378-bb54-f4b13bca7484,35
H6,c29416ad-7d32-40fe-87e1-509899f3dd1a,1
H6,c313c355-a642-4e53-87c7-c08814605c74,5
H6,c3558141-d589-46d9-90ba-3e1b386e9fb1,3
H6,c3619108-f48b-4927-b5a7-6ebcb66c0b42,18
H6,c3e6fead-8afd-459c-9c38-024ecadb1233,6
H6,c3efa1de-84c9-472f-8c2a-69ef2fc3a152,1
H6,c42fab08-d14e-4b47-8983-f24be90e7743,1
H6,c48e1235-659a-4575-aef4-7690f3c7a19c,1
H6,c48eab2b-f3bc-4c42-b581-d1d15b511b6b,33
H6,c4aa6ff9-ebd6-492b-bb33-4f008086fd32,5
H6,c4d47398-7674-4448-aea5-2cd68d513282,1
H6,c4fd1d91-a13e-4b77-a564-1b7d79d44d6b,2
H6,c5350b76-7e47-4256-91e6-9b6d47d89f47,2
H6,c57d07f8-dfe7-46b3-a052-d7dca55782e1,1
H6,c5bdb1b2-6013-46af-b6d8-4b23e1e43c3a,23
H6,c6376901-97e9-4086-821f-466bad26d31a,2
H6,c67f86ae-b472-488b-84a5-1885dc291f6c,1
H6,c6a8a15b-799a-4611-b2e7-20192b125230,1
H6,c6d75a7c-4c9c-457f-83d8-9f87139641b5,1
H6,c70fda83-59fd-4745-a8e4-5d66101b35a7,1
H6,c71e7430-d448-41df-b946-14e709aca052,18
H6,c71eff7e-167c-48a9-ac1c-7649b822162b,1
H6,c7273edb-ea9c-4df9-a7e3-4345b53154b9,85
H6,c74c8580-cca6-4c10-a632-4d37133204e2,839
H6,c77b5042-8e0f-44bc-9160-8b0ac09a12e9,12
H6,c7c0d59d-a5ae-4935-a39a-8b9ff3de35d6,13
